  -111000000.       104.675003    
  -110900000.       104.343002    
  -110800000.       104.014000    
  -110700000.       103.690002    
  -110600000.       103.371002    
  -110500000.       103.055000    
  -110400000.       102.744003    
  -110300000.       102.440002    
  -110200000.       102.139000    
  -110100000.       101.845001    
  -110000000.       101.556999    
  -109900000.       101.275002    
  -109800000.       100.999001    
  -109700000.       100.732002    
  -109600000.       100.470001    
  -109500000.       100.214996    
  -109400000.       99.9709015    
  -109300000.       99.7331009    
  -109200000.       99.5020981    
  -109100000.       99.2837982    
  -109000000.       99.0729980    
  -108900000.       98.8695984    
  -108800000.       98.6828003    
  -108700000.       98.5070038    
  -108600000.       98.3419037    
  -108500000.       98.1988983    
  -108400000.       98.0718002    
  -108300000.       97.9593964    
  -108200000.       97.8748016    
  -108100000.       97.8122025    
  -108000000.       97.7685013    
  -107900000.       97.7586975    
  -107800000.       97.7782974    
  -107700000.       97.8220978    
  -107600000.       97.9057999    
  -107500000.       98.0263977    
  -107400000.       98.1735001    
  -107300000.       98.3582001    
  -107200000.       98.5777969    
  -107100000.       98.8206024    
  -107000000.       99.0941010    
  -106900000.       99.4003983    
  -106800000.       99.7270966    
  -106700000.       100.079002    
  -106600000.       100.460999    
  -106500000.       100.862000    
  -106400000.       101.282997    
  -106300000.       101.733002    
  -106200000.       102.199997    
  -106100000.       102.681999    
  -106000000.       103.193001    
  -105900000.       103.719002    
  -105800000.       104.260002    
  -105700000.       104.822998    
  -105600000.       105.402000    
  -105500000.       105.992996    
  -105400000.       106.601997    
  -105300000.       107.224998    
  -105200000.       107.860001    
  -105100000.       108.507004    
  -105000000.       109.168999    
  -104900000.       109.839996    
  -104800000.       110.518997    
  -104700000.       111.212997    
  -104600000.       111.913002    
  -104500000.       112.620003    
  -104400000.       113.336998    
  -104300000.       114.059998    
  -104200000.       114.789001    
  -104100000.       115.523003    
  -104000000.       116.264000    
  -103900000.       117.008003    
  -103800000.       117.755997    
  -103700000.       118.509003    
  -103600000.       119.266998    
  -103500000.       120.029999    
  -103400000.       120.799004    
  -103300000.       121.575996    
  -103200000.       122.357002    
  -103100000.       123.147003    
  -103000000.       123.945999    
  -102900000.       124.752998    
  -102800000.       125.567001    
  -102700000.       126.393997    
  -102600000.       127.230003    
  -102500000.       128.076004    
  -102400000.       128.934998    
  -102300000.       129.807007    
  -102200000.       130.690994    
  -102100000.       131.587006    
  -102000000.       132.501999    
  -101900000.       133.429993    
  -101800000.       134.371002    
  -101700000.       135.334000    
  -101600000.       136.315002    
  -101500000.       137.311996    
  -101400000.       138.326996    
  -101300000.       139.369003    
  -101200000.       140.429001    
  -101100000.       141.507004    
  -101000000.       142.615005    
  -100900000.       143.748001    
  -100800000.       144.904007    
  -100700000.       146.082993    
  -100600000.       147.302002    
  -100500000.       148.548996    
  -100400000.       149.824997    
  -100300000.       151.134995    
  -100200000.       152.490997    
  -100100000.       153.884003    
  -100000000.       155.313004    
  -99900000.0       156.779007    
  -99800000.0       158.281998    
  -99700000.0       159.798996    
  -99600000.0       161.324997    
  -99500000.0       162.852997    
  -99400000.0       164.369995    
  -99300000.0       165.865997    
  -99200000.0       167.335007    
  -99100000.0       168.770996    
  -99000000.0       170.154999    
  -98900000.0       171.477997    
  -98800000.0       172.750000    
  -98700000.0       173.972000    
  -98600000.0       175.130005    
  -98500000.0       176.238998    
  -98400000.0       177.309006    
  -98300000.0       178.339005    
  -98200000.0       179.313995    
  -98100000.0       180.257996    
  -98000000.0       181.169998    
  -97900000.0       182.042007    
  -97800000.0       182.878998    
  -97700000.0       183.690002    
  -97600000.0       184.472000    
  -97500000.0       185.216995    
  -97400000.0       185.940994    
  -97300000.0       186.643997    
  -97200000.0       187.309998    
  -97100000.0       187.955994    
  -97000000.0       188.582993    
  -96900000.0       189.175995    
  -96800000.0       189.744003    
  -96700000.0       190.289993    
  -96600000.0       190.802002    
  -96500000.0       191.281006    
  -96400000.0       191.735992    
  -96300000.0       192.154999    
  -96200000.0       192.533997    
  -96100000.0       192.884003    
  -96000000.0       193.199005    
  -95900000.0       193.462006    
  -95800000.0       193.692993    
  -95700000.0       193.886002    
  -95600000.0       194.016998    
  -95500000.0       194.110992    
  -95400000.0       194.166000    
  -95300000.0       194.158005    
  -95200000.0       194.119995    
  -95100000.0       194.054001    
  -95000000.0       193.940994    
  -94900000.0       193.807007    
  -94800000.0       193.653000    
  -94700000.0       193.468002    
  -94600000.0       193.266998    
  -94500000.0       193.054001    
  -94400000.0       192.828003    
  -94300000.0       192.604996    
  -94200000.0       192.389999    
  -94100000.0       192.199997    
  -94000000.0       192.044998    
  -93900000.0       191.923004    
  -93800000.0       191.865005    
  -93700000.0       191.880005    
  -93600000.0       191.955994    
  -93500000.0       192.126007    
  -93400000.0       192.386002    
  -93300000.0       192.705002    
  -93200000.0       193.097000    
  -93100000.0       193.569000    
  -93000000.0       194.089005    
  -92900000.0       194.660995    
  -92800000.0       195.304001    
  -92700000.0       195.985001    
  -92600000.0       196.701996    
  -92500000.0       197.477005    
  -92400000.0       198.283005    
  -92300000.0       199.115997    
  -92200000.0       199.985001    
  -92100000.0       200.847000    
  -92000000.0       201.679001    
  -91900000.0       202.447998    
  -91800000.0       203.061005    
  -91700000.0       203.539001    
  -91600000.0       203.875000    
  -91500000.0       203.957993    
  -91400000.0       203.925995    
  -91300000.0       203.781998    
  -91200000.0       203.453003    
  -91100000.0       203.033997    
  -91000000.0       202.529007    
  -90900000.0       201.882004    
  -90800000.0       201.151001    
  -90700000.0       200.345001    
  -90600000.0       199.440994    
  -90500000.0       198.464005    
  -90400000.0       197.438004    
  -90300000.0       196.365997    
  -90200000.0       195.246002    
